denkmalnummern,hauptstruktur,periode,gemeinde,gemeinde_wkt,landkreis,regierungsbezirk,bibliographie,befund_e1,befund_e2,befunde_e3,lng_gk,lat_gk,lng_wgs84,lat_wgs84,DenkmalNummer,fender_typ,fender_zeitstellung,Höhe_SRTM1_puffer50m,Neigung_SRTM1_puffer50m,Hangausrichtung_SRTM1_puffer50m,Loess_1zu500k_puffer50m,Wasser_puffer50m,Umfeldanalyse_km2,Viewshed_km2,CorineCode,Reliefenergie,Frosttage_Jahr,Niederschlag_Jahr,Niederschlag_Sommer,Niederschlag_Frühling,Sonnenstunden_Jahr,Sonnenstunden_Frühling,Sonnenstunden_Sommer,Temperatur_Jahr,Temperatur_Sommer,Temperatur_Frühling
D-1-7636-0089,Siedlung,LT,Marzling,POINT(11.80635 48.40553),Freising,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4487272,5361972,11.826672010496589000,48.395451701809129000,D-1-7636-0089,Siedlung,Latènezeit,"431,92","2,44","101,30","2449,55","82,39","44,97","59,39",211,8,103,824,296,193,1738,521,673,"8,7","17,5","8,8"
D-1-7637-0188,Siedlung,HA,Oberding,POINT(11.82398 48.33262),Erding,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4492028,5354264,11.891042905780260000,48.326212186806444000,D-1-7637-0188,Siedlung,Hallstattzeit,"458,29","1,43","165,21","0,00","1655,14","58,11","95,43",211,11,102,850,308,201,1727,515,667,"8,7","17,5","8,7"
D-1-7637-0189,Siedlung,HA,Oberding,POINT(11.82398 48.33262),Erding,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4491739,5353869,11.887153399326916000,48.322656196150263000,D-1-7637-0189,Siedlung,Hallstattzeit,"460,25","1,53","182,93","0,00","1380,95","57,96","51,92",211,6,102,848,309,201,1720,513,664,"8,7","17,5","8,7"
D-1-7732-0106,Siedlung,LT,Mittelstetten,POINT(11.0994 48.25479),,,"FIS-Daten des BLfD, Fender 2017",,,,4431926,5346432,11.081860970176528000,48.252168508705992000,D-1-7732-0106,Siedlung,Latènezeit,"519,64","2,96","273,16","0,00","76,31","48,35","13,46",211,16,103,948,339,233,1695,501,659,"8,4","17,1","8,4"
D-1-7733-0050,Siedlung,LTD,Egenhofen,POINT(11.18522 48.2607),Fürstenfeldbruck,Oberbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4438523,5348462,11.170391360381361000,48.271097212588273000,D-1-7733-0050,Viereckschanze,Spätlatènezeit,"494,45","1,89","115,45","714,13","198,49","50,72","5,38",211,13,101,898,323,215,1696,502,661,"8,6","17,3","8,6"
D-1-7735-0157,Siedlung,LTD,Garching b.München,POINT(11.64074 48.24818),München,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4474579,5345276,11.656279269024267000,48.244921120446236000,D-1-7735-0157,Siedlung,Spätlatènezeit,"479,23","1,21","157,55","2370,15","225,18","50,54","25,26",211,7,100,931,339,223,1741,514,672,"8,7","17,6","8,8"
D-1-7735-0195,Siedlung,LTD,Garching b.München,POINT(11.64074 48.24818),München,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4474982,5345831,11.661672351195735000,48.249928314309408000,D-1-7735-0195,Siedlung,Spätlatènezeit,"478,31","2,45","171,61","2776,81","120,98","49,65","21,21",211,10,101,919,336,217,1737,514,671,"8,7","17,5","8,7"
D-1-7737-0015,Siedlung,LTD,Erding,POINT(11.91449 48.30631),Erding,Oberbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4494255,5350291,11.921129690951402000,48.290507031592675000,D-1-7737-0015,Viereckschanze,Spätlatènezeit,"479,64","1,10","314,71","1978,80","854,42","55,65","70,92",211,12,102,893,326,212,1706,507,656,"8,7","17,5","8,7"
D-1-7737-0110,Siedlung,LT,Erding,POINT(11.91449 48.30631),Erding,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4493786,5350767,11.914802345352319000,48.294783276714071000,D-1-7737-0110,Siedlung,Latènezeit,"471,54","5,00","291,81","1536,38","413,75","55,91","12,97",211,14,102,880,321,205,1704,507,656,"8,7","17,5","8,7"
D-1-7737-0351,Siedlung,LT,Erding,POINT(11.91449 48.30631),Erding,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4493779,5351059,11.914703663307341000,48.297409192696691000,D-1-7737-0351,Siedlung,Latènezeit,"463,54","1,45","256,64","1254,17","513,03","56,18","15,14",211,14,102,880,321,205,1704,507,656,"8,7","17,5","8,7"
D-1-7738-0048,Siedlung,LTD,Bockhorn,POINT(8.01143 53.37793),,,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4500093,5348938,11.999802976227482000,48.278365940933185000,D-1-7738-0048,Viereckschanze,Spätlatènezeit,"499,08","2,49","283,61","923,38","1352,05","51,89","15,33",211,10,105,950,343,226,1696,505,648,"8,5","17,3","8,5"
D-1-7831-0049,Siedlung,LTA-LTB,Scheuring,POINT(10.88945 48.16019),Landsberg am Lech,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4417664,5336797,10.891711913225071000,48.163842131757107000,D-1-7831-0049,Siedlung,Frühlatènezeit,"569,62","4,39","227,91","743,79","633,34","55,49","9,59",211,23,102,905,328,221,1686,496,654,"8,4","17,1","8,3"
D-1-7832-0254,Siedlung,LTD,Jesenwang,POINT(11.13371 48.1633),Fürstenfeldbruck,Oberbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4435156,5335839,11.126970232435006000,48.157252865974762000,D-1-7832-0254,Viereckschanze,Spätlatènezeit,"565,46","1,31","131,88","1103,14","3460,80","55,51","13,50",211,9,104,1008,362,249,1693,498,655,"8,4","17,0","8,3"
D-1-7833-0281,Grab,HAC-LTD,Schöngeising,POINT(11.20482 48.1343),Fürstenfeldbruck,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4441232,5334500,11.208815508446071000,48.145802749883622000,D-1-7833-0281,Bestattung,Eisenzeit,"532,46","2,08","101,19","1795,56","184,74","47,51","0,39",211,25,102,978,343,240,1705,503,659,"8,5","17,2","8,5"
D-1-7833-0315,Siedlung,LT,Gilching,POINT(11.27646 48.11117),Starnberg,Oberbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4448253,5329753,11.303734142401806000,48.103724533761216000,D-1-7833-0315,Viereckschanze,Latènezeit,"559,67","3,03","102,49","1652,41","2283,38","54,36","10,76",211,7,103,1021,367,249,1715,501,656,"8,4","17,1","8,4"
D-1-7833-0375,Siedlung,LTC-LTD,Gilching,POINT(11.27646 48.11117),Starnberg,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4444332,5332563,11.250723454524561000,48.128663071533914000,D-1-7833-0375,Siedlung,jüngere Latènezeit,"557,58","1,80","191,58","1405,45","98,35","46,39","2,09",211,16,103,1019,368,248,1712,502,657,"8,3","17,0","8,3"
D-1-7834-0054,Siedlung,HA,München,POINT(11.54219 48.15328),München,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4455168,5333517,11.396181511545299000,48.138098276389350000,D-1-7834-0054,Siedlung,Hallstattzeit,"535,15","1,52","276,41","2483,46","2308,48","56,83","9,56",211,9,98,1013,366,248,1741,509,666,"8,7","17,4","8,6"
D-1-7836-0179,Siedlung,HA,Kirchheim b.München,POINT(11.75108 48.18218),München,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4480886,5336722,11.741582739044523000,48.168215653427019000,D-1-7836-0179,Siedlung,Hallstattzeit,"512,00","1,50","279,35","6474,94","645,03","62,44","30,25",211,5,100,1009,370,243,1742,509,669,"8,8","17,6","8,8"
D-1-7836-0454,Siedlung,HA,Pliening,POINT(11.79527 48.19831),Ebersberg,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4484547,5338470,11.790737152333049000,48.184035675839539000,D-1-7836-0454,Siedlung,Hallstattzeit,"505,38","0,90","222,78","2834,06","2347,57","61,32","35,55",211,6,101,948,348,227,1720,506,658,"8,7","17,4","8,7"
D-1-7842-0063,Siedlung,LTD,Burgkirchen a.d.Alz,POINT(12.72292 48.15024),Altötting,Oberbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4550424,5334340,12.676150300090830000,48.145090066491655000,D-1-7842-0063,Viereckschanze,Spätlatènezeit,"493,46","7,20","307,91","1975,64","640,07","41,91","20,57",211,63,101,955,355,223,1671,501,650,"8,8","17,7","8,9"
D-1-7930-0005,Grab,LTC,Igling,POINT(10.80625 48.06595),Landsberg am Lech,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4412230,5324033,10.821304405600092000,48.048347541368031000,D-1-7930-0005,Bestattung,Mittellatènezeit,"607,00","3,92","251,27","2374,69","536,19","52,58","6,12",211,17,106,1002,366,247,1687,495,648,"8,2","16,9","8,1"
D-1-7930-0034,Grab,HA,Igling,POINT(10.80625 48.06595),Landsberg am Lech,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4411908,5327923,10.816184921175040000,48.083280322094730000,D-1-7930-0034,Bestattung,Hallstattzeit,"591,85","0,90","105,40","837,64","2210,71","57,04","2,20",211,7,104,992,355,246,1688,495,650,"8,3","17,0","8,2"
D-1-7931-0141,Siedlung,LTD,Penzing,POINT(10.93963 48.07846),Landsberg am Lech,Oberbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4419442,5328490,10.917179511219079000,48.089375337823803000,D-1-7931-0141,Viereckschanze,Spätlatènezeit,"599,46","3,21","152,12","922,06","476,83","55,21","8,22",211,24,103,1003,358,247,1695,499,654,"8,4","17,1","8,3"
D-1-7936-0016,Siedlung,LTD,Oberpframmern,POINT(11.81393 48.03221),Ebersberg,Oberbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4485363,5321494,11.802295322762044000,48.031383911586197000,D-1-7936-0016,Viereckschanze,Spätlatènezeit,"578,69","2,15","268,44","12504,90","3678,50","51,55","1,45",211,8,106,1130,424,270,1691,494,640,"8,3","17,0","8,3"
D-1-7940-0014,Grab,HA,Schnaitsee,POINT(12.39391 48.0788),Traunstein,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4533338,5328734,12.446120232401897000,48.095797293502223000,D-1-7940-0014,Bestattung,Hallstattzeit,"532,09","1,47","172,35","1550,13","2845,43","55,11","13,44",211,16,106,1044,376,249,1689,500,646,"8,4","17,2","8,5"
D-1-8040-0033,Grab,HA,Seeon-Seebruck,POINT(12.46919 47.96303),Traunstein,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4536019,5315557,12.481006018508404000,47.977148348057987000,D-1-8040-0033,"Bestattung, Hügelgrab",Hallstattzeit,"526,85","2,90","114,61","8655,98","260,14","44,22","1,22",211,47,104,1231,436,296,1683,495,635,"8,4","17,1","8,5"
D-1-8040-0038,Grab,HAD,Seeon-Seebruck,POINT(12.46919 47.96303),Traunstein,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D-1-8136-0061,Siedlung,LT,Valley,POINT(11.76297 47.8857),Miesbach,Oberbayern,"FIS-Daten des BLfD, Fender 2017",,,,4483815,5305152,11.782156214672240000,47.884373402604311000,D-1-8136-0061,Siedlung,Latènezeit,"649,58","5,39","87,70","21939,77","173,19","43,85","1,07",211,54,108,1301,465,306,1649,480,626,"8,1","16,8","8,1"
D-2-7037-0172,Grab,LTA-LTB,Kelheim,POINT(11.89999 48.90127),Kelheim,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4496669,5418978,11.953100252076275000,48.908201488578676000,D-2-7037-0172,Bestattung,Frühlatènezeit,"341,77","1,52","254,18","521,85","365,18","43,04","0,22",211,18,95,684,221,149,1660,512,671,"9,0","18,0","9,3"
D-2-7037-0172,Siedlung,LTD,Kelheim,POINT(11.89999 48.90127),Kelheim,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4496669,5418978,11.953100252076275000,48.908201488578676000,D-2-7037-0172,Bestattung,Frühlatènezeit,"341,77","1,52","254,18","521,85","365,18","43,04","0,22",211,18,95,684,221,149,1660,512,671,"9,0","18,0","9,3"
D-2-7040-0045,Siedlung,LT,Aholfing,POINT(12.47784 48.93727),Straubing-Bogen,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4535163,5422557,12.478511426596626000,48.939398411207279000,D-2-7040-0045,Siedlung,Latènezeit,"321,00","2,20","157,23","2524,03","1303,22","55,42","61,48",211,6,98,774,248,167,1676,517,678,"8,9","17,9","9,2"
D-2-7138-0117,Siedlung,LTD,Langquaid,POINT(12.05166 48.82999),Kelheim,Niederbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4507480,5412766,12.100464725399652000,48.852306931144710000,D-2-7138-0117,Viereckschanze,Spätlatènezeit,"391,83","4,17","87,12","35,96","1905,78","47,65","4,14",211,21,101,771,254,175,1671,512,670,"8,7","17,7","8,9"
D-2-7140-0033,Siedlung,LT,Geiselhöring,POINT(12.39769 48.81951),Straubing-Bogen,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4529688,5407546,12.402693776081277000,48.804705965672646000,D-2-7140-0033,Siedlung,Latènezeit,"397,23","2,29","151,95","0,00","1625,00","49,35","47,88",211,25,101,777,267,178,1694,522,683,"8,7","17,6","8,9"
D-2-7141-0426,Siedlung,HA,Straubing,POINT(12.57345 48.88076),Straubing,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4547254,5415534,12.642731879545357000,48.875446889985568000,D-2-7141-0426,Siedlung,Hallstattzeit,"325,15","1,06","203,82","876,07","363,20","57,52","51,92",211,8,101,759,245,166,1687,521,683,"8,7","17,8","9,1"
D-2-7142-0039,Siedlung,LTD,Stephansposching,POINT(12.8227 48.81111),Deggendorf,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4556682,5408359,12.770257378511973000,48.810144615028854000,D-2-7142-0039,Siedlung,Spätlatènezeit,"327,42","1,00","192,92","0,00","1936,83","62,84","60,70",211,6,102,814,265,182,1662,512,669,"8,7","17,7","8,9"
D-2-7142-0188,Grab,HA,Mariaposching,POINT(12.81632 48.84563),Straubing-Bogen,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4558589,5410977,12.796591561098856000,48.833507593692829000,D-2-7142-0188,"Bestattung, Hügelgrab",Hallstattzeit,"312,62","0,78","84,32","1912,94","789,01","59,84","56,92",211,4,101,795,251,178,1648,507,666,"8,6","17,6","9,0"
D-2-7142-0277,Siedlung,HA,Straßkirchen,POINT(12.71034 48.82976),Straubing-Bogen,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4550606,5413498,12.688173465730532000,48.856876055795688000,D-2-7142-0277,Siedlung,Hallstattzeit,"321,23","3,68","83,81","842,72","67,36","57,08","2,25",211,9,101,771,251,168,1676,517,678,"8,7","17,7","9,1"
D-2-7142-0277,Siedlung,LTA-LTB,Straßkirchen,POINT(12.71034 48.82976),Straubing-Bogen,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4550606,5413498,12.688173465730532000,48.856876055795688000,D-2-7142-0277,Siedlung,Hallstattzeit,"321,23","3,68","83,81","842,72","67,36","57,08","2,25",211,9,101,771,251,168,1676,517,678,"8,7","17,7","9,1"
D-2-7142-0296,Siedlung,LTD,Straßkirchen,POINT(12.71034 48.82976),Straubing-Bogen,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4551597,5413349,12.701658517522585000,48.855454846941484000,D-2-7142-0296,Siedlung,Spätlatènezeit,"319,23","1,21","170,49","1313,95","400,84","56,77","5,81",211,10,101,771,253,168,1671,515,676,"8,7","17,7","9,0"
D-2-7142-0405,Siedlung,LT,Straßkirchen,POINT(12.71034 48.82976),Straubing-Bogen,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4555853,5408049,12.758929621732999000,48.807432169514293000,D-2-7142-0405,Siedlung,Latènezeit,"327,25","1,06","255,54","0,00","2522,14","63,01","67,22",211,3,102,805,263,179,1662,512,669,"8,7","17,7","8,9"
D-2-7242-0110,Siedlung,LTC,Wallersdorf,POINT(12.75201 48.73561),Dingolfing-Landau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4553825,5399766,12.730240820745397000,48.733133084503898000,D-2-7242-0110,Siedlung,Mittellatènezeit,"335,33","0,95","213,54","372,58","23,02","61,32","44,84",211,6,101,782,262,175,1672,516,675,"8,7","17,7","9,0"
D-2-7242-0110,Siedlung,LTD,Wallersdorf,POINT(12.75201 48.73561),Dingolfing-Landau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4553825,5399766,12.730240820745397000,48.733133084503898000,D-2-7242-0110,Siedlung,Mittellatènezeit,"335,33","0,95","213,54","372,58","23,02","61,32","44,84",211,6,101,782,262,175,1672,516,675,"8,7","17,7","9,0"
D-2-7339-0116,Siedlung,HA,Essenbach,POINT(12.21713 48.62174),Landshut,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4517010,5386835,12.229256044562421000,48.618939341768623000,D-2-7339-0116,Siedlung,Hallstattzeit,"392,17","1,06","44,38","450,52","2053,07","53,12","1,29",211,10,98,726,239,165,1704,517,678,"8,9","17,9","9,1"
D-2-7339-0254,Siedlung,LT,Essenbach,POINT(12.21713 48.62174),Landshut,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4517420,5389366,12.234922859791208000,48.641688151413149000,D-2-7339-0254,Siedlung,Latènezeit,"433,45","4,59","134,54","1677,51","1968,50","44,07","1,51",211,50,104,799,266,186,1705,516,674,"8,5","17,4","8,7"
D-2-7340-0085,Siedlung,HA,Dingolfing,POINT(12.47952 48.62115),Dingolfing-Landau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4536149,5386371,12.488796234221075000,48.613956243910309000,D-2-7340-0085,Siedlung,Hallstattzeit,"386,58","1,60","292,61","0,00","41,84","38,37","20,17",211,38,101,814,282,187,1689,517,675,"8,7","17,7","8,9"
D-2-7341-0074,Siedlung,LTD,Mamming,POINT(12.60241 48.64266),Dingolfing-Landau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4543268,5389652,12.585680765392029000,48.643008631106134000,D-2-7341-0074,Viereckschanze,Spätlatènezeit,"409,15","5,86","50,76","0,00","704,02","43,37","25,15",211,44,99,740,259,167,1691,523,682,"8,8","17,8","9,1"
D-2-7342-0194,Siedlung,LTD,Eichendorf,POINT(12.845 48.63353),Dingolfing-Landau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4559735,5391719,12.809411717513528000,48.660240272203396000,D-2-7342-0194,Viereckschanze,Spätlatènezeit,"399,64","1,98","137,27","69,69","2516,05","47,47","36,92",211,25,101,862,292,196,1667,510,668,"8,6","17,5","8,8"
D-2-7343-0124,Siedlung,LT,Buchhofen,POINT(12.93083 48.70163),Deggendorf,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4568204,5396150,12.925088623171391000,48.699215144449703000,D-2-7343-0124,Siedlung,Latènezeit,"329,67","1,62","183,07","0,00","133,67","60,45","86,93",211,9,100,846,277,192,1646,508,670,"8,8","17,9","9,1"
D-2-7343-0124,Siedlung,HA,Buchhofen,POINT(12.93083 48.70163),Deggendorf,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4568204,5396150,12.925088623171391000,48.699215144449703000,D-2-7343-0124,Siedlung,Latènezeit,"329,67","1,62","183,07","0,00","133,67","60,45","86,93",211,9,100,846,277,192,1646,508,670,"8,8","17,9","9,1"
D-2-7343-0343,Siedlung,LT,Wallerfing,POINT(12.87747 48.68689),Deggendorf,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4563158,5394916,12.856359125365392000,48.688650029725828000,D-2-7343-0343,Siedlung,Latènezeit,"365,54","5,17","35,92","0,00","512,20","53,49","42,60",211,21,101,858,289,193,1657,509,668,"8,6","17,6","8,9"
D-2-7343-0343,Siedlung,HA,Wallerfing,POINT(12.87747 48.68689),Deggendorf,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4563158,5394916,12.856359125365392000,48.688650029725828000,D-2-7343-0343,Siedlung,Latènezeit,"365,54","5,17","35,92","0,00","512,20","53,49","42,60",211,21,101,858,289,193,1657,509,668,"8,6","17,6","8,9"
D-2-7344-0040,Siedlung,HAC-LTD,Künzing,POINT(13.06007 48.65281),Deggendorf,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4578392,5391880,13.062660009113282000,48.659628668214999000,D-2-7344-0040,Siedlung,Eisenzeit,"329,46","1,87","124,51","23,50","423,17","54,51","44,48",211,20,97,872,280,196,1638,507,674,"8,9","18,1","9,3"
D-2-7439-0147,Grab,HA,Ergolding,POINT(12.13443 48.59015),Landshut,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4513599,5382426,12.182848298496893000,48.579374070625782000,D-2-7439-0147,Bestattung,Hallstattzeit,"385,77","1,19","119,35","2449,73","119,23","50,28","13,95",211,8,97,769,264,178,1709,519,680,"8,9","17,9","9,2"
D-2-7439-0147,Siedlung,LT,Ergolding,POINT(12.13443 48.59015),Landshut,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4513599,5382426,12.182848298496893000,48.579374070625782000,D-2-7439-0147,Bestattung,Hallstattzeit,"385,77","1,19","119,35","2449,73","119,23","50,28","13,95",211,8,97,769,264,178,1709,519,680,"8,9","17,9","9,2"
D-2-7441-0035,Siedlung,LT,Reisbach,POINT(12.63239 48.56818),Dingolfing-Landau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4545263,5381169,12.611827807731231000,48.566587572016815000,D-2-7441-0035,Siedlung,Latènezeit,"400,33","2,03","136,91","0,00","614,23","49,74","9,36",211,21,97,814,282,188,1678,512,669,"8,8","17,8","9,0"
D-2-7442-0083,Siedlung,LTD,Simbach,POINT(0 0),Dingolfing-Landau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4552482,5380989,12.709610323033592000,48.564407214737088000,D-2-7442-0083,Viereckschanze,Spätlatènezeit,"434,00","4,09","37,81","3318,09","3543,15","45,24","11,03",211,43,99,874,299,203,1677,510,663,"8,7","17,7","8,9"
D-2-7443-0066,Siedlung,HA,Roßbach,POINT(7.40724 50.57268),,,"FIS-Daten des BLfD, Fender 2017",,,,4565788,5383191,12.890217241868063000,48.582953602136563000,D-2-7443-0066,Siedlung,Hallstattzeit,"360,92","1,68","156,04","0,00","144,12","46,16","7,39",211,14,98,833,283,190,1652,508,668,"8,8","17,9","9,1"
D-2-7538-0326,Grab,HA,Buch a.Erlbach,POINT(12.04621 48.4425),Landshut,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4500504,5368446,12.005360877767329000,48.453801243186192000,D-2-7538-0326,Bestattung,Hallstattzeit,"425,46","2,88","154,40","2204,84","63,90","44,19","45,29",211,58,99,790,280,179,1716,518,677,"8,8","17,8","9,0"
D-2-7539-0006,Siedlung,LTC-LTD,Altfraunhofen,POINT(12.18983 48.44596),Landshut,Niederbayern,"FIS-Daten des BLfD, Fender 2017",befestigte Siedlung,Einfriedung,"Einfriedung, rechteckig",4516029,5368388,12.215244122649203000,48.453077346703353000,D-2-7539-0006,Viereckschanze,jüngere Latènezeit,"476,69","2,30","99,67","0,00","840,79","46,81","14,18",211,26,104,896,311,210,1715,515,670,"8,5","17,4","8,6"
D-2-7546-0065,Siedlung,LT,Ruhstorf a.d.Rott,POINT(13.31719 48.46572),Passau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4602351,5369947,13.382412150693037000,48.458988893664518000,D-2-7546-0065,Siedlung,Latènezeit,"323,33","3,70","136,71","0,00","926,97","53,12","4,66",211,26,98,843,284,190,1699,523,675,"8,9","18,0","9,3"
D-2-7546-0065,Siedlung,HA,Ruhstorf a.d.Rott,POINT(13.31719 48.46572),Passau,Niederbayern,"FIS-Daten des BLfD, Fender 2017",,,,4602351,5369947,13.382412150693037000,48.458988893664518000,D-2-7546-0065,Siedlung,Latènezeit,"323,33","3,70","136,71","0,00","926,97","53,12","4,66",211,26,98,843,284,190,1699,523,675,"8,9","18,0","9,3"
D-3-6539-0032,Siedlung,HA,Nabburg,POINT(12.1778 49.45428),Schwandorf,Oberpfalz,"FIS-Daten des BLfD, Fender 2017",,,,4513627,5481959,12.186555169753229000,49.474366124957847000,D-3-6539-0032,Siedlung,Hallstattzeit,"389,25","0,98","126,32","13537,26","426,17","43,04","14,60",211,24,101,724,222,160,1591,489,643,"8,4","17,3","8,5"
D-3-6635-0101,Siedlung,LTD,Kastl,POINT(12.68653 48.18767),,,"FIS-Daten des BLfD, Fender 2017",,,,4474867,5468643,11.652592811194914000,49.354268487044912000,D-3-6635-0101,Siedlung,Spätlatènezeit,"515,31","9,73","226,18","14670,29","1574,42","33,82","11,43",211,87,109,905,258,199,1605,490,638,"7,9","16,7","7,9"
